compound_id	compound_name	category
CPD-17095	iminoarginine	Amino-Acids
CPD-17096	asperlicin	ALKALOID
CPD-171	a dolichyl &beta;-D-mannosyl phosphate	Carbohydrates
CPD-17100	furan-2,5-dicarbaldehyde	Organic-Heteropolycyclic-Compounds
CPD-17102	5-(dihydroxymethyl)furan-2-carbaldehyde	Organic-Heteropolycyclic-Compounds
CPD-17103	5-(dihydroxymethyl)furan-2-carboxylate	Organic-Heteropolycyclic-Compounds
CPD-17104	2-(dihydroxymethyl)furan	Organic-Heteropolycyclic-Compounds
CPD-17105	cob(III)alamin	Organonitrogen-Heterocyclic-Compounds
CPD-17105	cob(III)alamin	Organonitrogen-Compounds
CPD-17105	cob(III)alamin	Cobalt-corrinoid-hexaamides
CPD-17106	syringaldehyde	Others
CPD-17107	N4-bis(aminopropyl)spermidine	Polyamines
CPD-17107	N4-bis(aminopropyl)spermidine	Aliphatic-Amines
CPD-17108	tetrahydropteroyl di-L-glutamate	Organonitrogen-Heterocyclic-Compounds
CPD-17108	tetrahydropteroyl di-L-glutamate	Organonitrogen-Compounds
CPD-17108	tetrahydropteroyl di-L-glutamate	All-Folates
CPD-17108	tetrahydropteroyl di-L-glutamate	Organic-Heteropolycyclic-Compounds
CPD-17109	7,8-dihydrofolate diglutamate	Organonitrogen-Heterocyclic-Compounds
CPD-17109	7,8-dihydrofolate diglutamate	Organonitrogen-Compounds
CPD-17109	7,8-dihydrofolate diglutamate	All-Folates
CPD-17109	7,8-dihydrofolate diglutamate	Organic-Heteropolycyclic-Compounds
CPD-17110	7,8-dihydrofolate triglutamate	Organonitrogen-Heterocyclic-Compounds
CPD-17110	7,8-dihydrofolate triglutamate	Organonitrogen-Compounds
CPD-17110	7,8-dihydrofolate triglutamate	All-Folates
CPD-17110	7,8-dihydrofolate triglutamate	Organic-Heteropolycyclic-Compounds
CPD-17111	5,10-methenyl-tetrahydrofolate di-L-glutamate	Organonitrogen-Heterocyclic-Compounds
CPD-17111	5,10-methenyl-tetrahydrofolate di-L-glutamate	Organonitrogen-Compounds
CPD-17111	5,10-methenyl-tetrahydrofolate di-L-glutamate	All-Folates
CPD-17111	5,10-methenyl-tetrahydrofolate di-L-glutamate	Organic-Heteropolycyclic-Compounds
CPD-17112	5,10-methenyltetrahydrofolate tri-L-glutamate	Organonitrogen-Heterocyclic-Compounds
CPD-17112	5,10-methenyltetrahydrofolate tri-L-glutamate	Organonitrogen-Compounds
CPD-17112	5,10-methenyltetrahydrofolate tri-L-glutamate	All-Folates
CPD-17112	5,10-methenyltetrahydrofolate tri-L-glutamate	Organic-Heteropolycyclic-Compounds
CPD-17113	(6S)-5-formyl-tetrahydrofolate di-L-glutamate	Organonitrogen-Heterocyclic-Compounds
CPD-17113	(6S)-5-formyl-tetrahydrofolate di-L-glutamate	Organonitrogen-Compounds
CPD-17113	(6S)-5-formyl-tetrahydrofolate di-L-glutamate	All-Folates
CPD-17113	(6S)-5-formyl-tetrahydrofolate di-L-glutamate	Organic-Heteropolycyclic-Compounds
CPD-17114	(6S)-5-formyl-tetrahydrofolate tri-L-glutamate	Organonitrogen-Heterocyclic-Compounds
CPD-17114	(6S)-5-formyl-tetrahydrofolate tri-L-glutamate	Organonitrogen-Compounds
CPD-17114	(6S)-5-formyl-tetrahydrofolate tri-L-glutamate	All-Folates
CPD-17114	(6S)-5-formyl-tetrahydrofolate tri-L-glutamate	Organic-Heteropolycyclic-Compounds
CPD-17115	10-formyl-tetrahydrofolate di-L-glutamate	Organonitrogen-Heterocyclic-Compounds
CPD-17115	10-formyl-tetrahydrofolate di-L-glutamate	Organonitrogen-Compounds
CPD-17115	10-formyl-tetrahydrofolate di-L-glutamate	All-Folates
CPD-17115	10-formyl-tetrahydrofolate di-L-glutamate	Organic-Heteropolycyclic-Compounds
CPD-17116	10-formyl-tetrahydrofolate tri-L-glutamate	Organonitrogen-Heterocyclic-Compounds
CPD-17116	10-formyl-tetrahydrofolate tri-L-glutamate	Organonitrogen-Compounds
CPD-17116	10-formyl-tetrahydrofolate tri-L-glutamate	All-Folates
CPD-17116	10-formyl-tetrahydrofolate tri-L-glutamate	Organic-Heteropolycyclic-Compounds
CPD-17118	5,10-methylenetetrahydropteroyl di-L-glutamate	Organonitrogen-Heterocyclic-Compounds
CPD-17118	5,10-methylenetetrahydropteroyl di-L-glutamate	Organonitrogen-Compounds
CPD-17118	5,10-methylenetetrahydropteroyl di-L-glutamate	All-Folates
CPD-17118	5,10-methylenetetrahydropteroyl di-L-glutamate	Organic-Heteropolycyclic-Compounds
CPD-17119	5-methyltetrahydropteroyl di-L-glutamate	Organonitrogen-Heterocyclic-Compounds
CPD-17119	5-methyltetrahydropteroyl di-L-glutamate	Organonitrogen-Compounds
CPD-17119	5-methyltetrahydropteroyl di-L-glutamate	All-Folates
CPD-17119	5-methyltetrahydropteroyl di-L-glutamate	Organic-Heteropolycyclic-Compounds
CPD-17122	tenellin	Toxins
CPD-17122	tenellin	POLYKETIDE
CPD-17123	pretenellin B	Toxins
CPD-17123	pretenellin B	POLYKETIDE
CPD-17124	pretenellin A	Toxins
CPD-17124	pretenellin A	POLYKETIDE
CPD-17126	(3Z)-dec-3-enoate	Organic-Acids
CPD-17129	3,6-anhydro-L-galactonate	Carbohydrates
CPD-17129	3,6-anhydro-L-galactonate	Organic-Acids
CPD-17131	predesmethylbassianin A	Toxins
CPD-17131	predesmethylbassianin A	POLYKETIDE
CPD-17132	prebassianin A	Toxins
CPD-17132	prebassianin A	POLYKETIDE
CPD-17133	desmethylbassianin	Toxins
CPD-17133	desmethylbassianin	POLYKETIDE
CPD-17134	bassianin	Toxins
CPD-17134	bassianin	POLYKETIDE
CPD-17138	D-galactaro-1,5-lactone	Lactones
CPD-17141	D-glucaro-1,4-lactone	Lactones
CPD-17143	5-hydroxymethylcytidine 5'-phosphate	Organonitrogen-Heterocyclic-Compounds
CPD-17143	5-hydroxymethylcytidine 5'-phosphate	Organonitrogen-Compounds
CPD-17143	5-hydroxymethylcytidine 5'-phosphate	Nucleotides
CPD-17148	aspyridone A	Toxins
CPD-17148	aspyridone A	POLYKETIDE
CPD-17149	aspyridone B	Toxins
CPD-17149	aspyridone B	POLYKETIDE
CPD-17150	preaspyridone A	Toxins
CPD-17150	preaspyridone A	POLYKETIDE
CPD-17152	14-hydroxypreaspyridone A	Toxins
CPD-17152	14-hydroxypreaspyridone A	POLYKETIDE
CPD-17154	L-fucono-1,4-lactone	Lactones
CPD-17155	4-deoxy-L-fucono-1,5-lactone	Lactones
CPD-17157	L-galactono-1,5-lactone	Lactones
CPD-17158	arginomycin	Peptidyl-nucleosides
CPD-17160	cytosyl-&beta;-D-glucuronate	Modified-Bases
CPD-17161	cytosyl-4'-dehydro-&beta;-D-glucuronate	Modified-Bases
CPD-17162	cytosyl-4'-amino-&beta;-D-glucuronate	Modified-Bases
CPD-17163	cytosinine	Modified-Bases
CPD-17164	L-leucyl-arginomycin	Others
CPD-17165	L-leucyl-demethylarginomycin	Others
CPD-17166	demethylarginomycin	Others
CPD-17167	lavendomycin	Others
CPD-17168	L-leucyl-blasticidin S	Others
CPD-17169	L-leucyl-demethyl-blasticidin S	Others
CPD-17170	demethylblasticidin S	Others
CPD-17171	(3S)-&beta;-arginine	Organic-Acids
CPD-17171	(3S)-&beta;-arginine	Amino-Acids
CPD-17173	N-acetylblasticidin S	Others
CPD-17174	cytomycin	Others
CPD-17175	D-proline betaine	Organic-Acids
CPD-17175	D-proline betaine	Amino-Acids
CPD-17176	cytosyl-&alpha;-L-arabinopyranose	Modified-Bases
CPD-17178	mildiomycin	Peptidyl-nucleosides
CPD-17179	&gamma;-glutamyltyramine	Others
CPD-17180	[5-(aminomethyl)furan-3-yl]methyl diphosphate	Others
CPD-17181	methanofuran a	Methanofurans
CPD-17182	methanofuran e	Methanofurans
CPD-17183	trans-4-hydroxy-L-proline betaine	Organic-Acids
CPD-17183	trans-4-hydroxy-L-proline betaine	Amino-Acids
CPD-17184	cis-4-hydroxy-D-proline betaine	Organic-Acids
CPD-17184	cis-4-hydroxy-D-proline betaine	Amino-Acids
CPD-17185	ferrichrome A	Siderophore
CPD-17185	ferrichrome A	Hydroxamate-siderophores
CPD-17186	methylglutaconyl hydroxy ornithine	Organic-Acids
CPD-17186	methylglutaconyl hydroxy ornithine	Amino-Acids
CPD-17187	(8Z,11Z)-icosa-8,11-dienoate	Organic-Acids
CPD-17188	(11Z,14Z)-icosa-11,14-dienoate	Organic-Acids
CPD-17189	Co&alpha;-[&alpha;-(adenin-7-yl)]-Co&beta;-adenosylcobamide	Organonitrogen-Heterocyclic-Compounds
CPD-17189	Co&alpha;-[&alpha;-(adenin-7-yl)]-Co&beta;-adenosylcobamide	Organonitrogen-Compounds
CPD-17189	Co&alpha;-[&alpha;-(adenin-7-yl)]-Co&beta;-adenosylcobamide	Cobalt-corrinoid-hexaamides
CPD-17190	candicidin V	POLYKETIDE
CPD-17190	candicidin V	Lactones
CPD-17190	candicidin V	Macrolide-Antibiotics
CPD-17191	candicidin VI	POLYKETIDE
CPD-17191	candicidin VI	Lactones
CPD-17191	candicidin VI	Macrolide-Antibiotics
CPD-17192	terpendole F	Indoles
CPD-17193	candicinolide	POLYKETIDE
CPD-17193	candicinolide	Lactones
CPD-17193	candicinolide	Macrolide-Antibiotics
CPD-17194	terpendole G	Indoles
CPD-17195	terpendole B	Indoles
CPD-17196	terpendole I	Indoles
CPD-17197	terpendole J	Indoles
CPD-17198	terpendole C	Indoles
CPD-17199	20,21-diprenylterpendole I	Indoles
CPD-17200	20,21-diprenylterpendole J	Indoles
CPD-17201	20,21-diprenylterpendole C	Indoles
CPD-17202	lolitrem B	Indoles
CPD-17203	lolitrem E	Indoles
CPD-17204	lolitriol	Indoles
CPD-17205	GDP-3-dehydro-6-deoxy-&alpha;-D-mannose	Carbohydrates
CPD-17205	GDP-3-dehydro-6-deoxy-&alpha;-D-mannose	GDP-SUGARS
CPD-17205	GDP-3-dehydro-6-deoxy-&alpha;-D-mannose	Nucleotides
CPD-17206	GDP-mycosamine	Carbohydrates
CPD-17206	GDP-mycosamine	GDP-SUGARS
CPD-17206	GDP-mycosamine	Nucleotides
CPD-17207	demycosaminyl-candicidin III	POLYKETIDE
CPD-17207	demycosaminyl-candicidin III	Lactones
CPD-17207	demycosaminyl-candicidin III	Macrolide-Antibiotics
CPD-17208	18-hydroxy candicinolide	POLYKETIDE
CPD-17208	18-hydroxy candicinolide	Lactones
CPD-17208	18-hydroxy candicinolide	Macrolide-Antibiotics
CPD-17209	18-oxo candicinolide	POLYKETIDE
CPD-17209	18-oxo candicinolide	Lactones
CPD-17209	18-oxo candicinolide	Macrolide-Antibiotics
CPD-17210	18-carboxy candicinolide	POLYKETIDE
CPD-17210	18-carboxy candicinolide	Lactones
CPD-17210	18-carboxy candicinolide	Macrolide-Antibiotics
CPD-17211	amphotericin B	POLYKETIDE
CPD-17211	amphotericin B	Lactones
CPD-17211	amphotericin B	Macrolide-Antibiotics
CPD-17212	nystatin A1	POLYKETIDE
CPD-17212	nystatin A1	Lactones
CPD-17212	nystatin A1	Macrolide-Antibiotics
CPD-17213	pimaricin	POLYKETIDE
CPD-17213	pimaricin	Lactones
CPD-17213	pimaricin	Macrolide-Antibiotics
CPD-17214	3-dehydro-6-deoxy-&alpha;-D-mannose	Carbohydrates
CPD-17216	&beta;-citraurin	Terpenoids
CPD-17216	&beta;-citraurin	Polyisoprenoids
CPD-1722	(+)-&delta;-cadinene	Terpenoids
CPD-1722	(+)-&delta;-cadinene	Polyisoprenoids
CPD-17221	mercuric acetate	Others
CPD-17222	(2R,3E)-phycocyanobilin	Organonitrogen-Heterocyclic-Compounds
CPD-17222	(2R,3E)-phycocyanobilin	Organonitrogen-Compounds
CPD-17223	(3E)-phycoerythrobilin	Organonitrogen-Heterocyclic-Compounds
CPD-17223	(3E)-phycoerythrobilin	Organonitrogen-Compounds
CPD-17225	(15Z)-phycoviolobilin	Organonitrogen-Heterocyclic-Compounds
CPD-17225	(15Z)-phycoviolobilin	Organonitrogen-Compounds
CPD-17226	(15E)-phycoviolobilin	Organonitrogen-Heterocyclic-Compounds
CPD-17226	(15E)-phycoviolobilin	Organonitrogen-Compounds
CPD-17227	mesobiliverdin	Organonitrogen-Heterocyclic-Compounds
CPD-17227	mesobiliverdin	Organonitrogen-Compounds
CPD-17228	21H-bilin	Organonitrogen-Heterocyclic-Compounds
CPD-17228	21H-bilin	Organonitrogen-Compounds
CPD-17229	22H-bilin	Organonitrogen-Heterocyclic-Compounds
CPD-17229	22H-bilin	Organonitrogen-Compounds
CPD-17231	formyl-methanofuran a	Methanofurans
CPD-17232	formyl-methanofuran b	Methanofurans
CPD-17233	formyl-methanofuran c	Methanofurans
CPD-17234	formyl-methanofuran d	Methanofurans
CPD-17235	formyl-methanofuran e	Methanofurans
CPD-17236	acetyl-methanofuran a	Methanofurans
CPD-17237	acetyl-methanofuran b	Methanofurans
CPD-17238	acetyl-methanofuran c	Methanofurans
CPD-17239	acetyl-methanofuran d	Methanofurans
CPD-17240	acetyl-methanofuran e	Methanofurans
CPD-17241	reduced factor 420-1	Factor-420
CPD-17242	reduced factor 420-0	Factor-420
CPD-17245	3-hydroxy-3-(methylsulfanyl)propanoyl-CoA	Thioesters
CPD-17257	trans-vaccenate	Organic-Acids
CPD-17259	3-oxopropanoyl-CoA	Thioesters
CPD-17260	sulfinosuccinate	Others
CPD-17261	&beta;-1,4-D-mannopyranosyl-&beta;-1,4-N-acetyl-D-glucosaminyl-&beta;-1,4-N-acetyl-D-glucosamine	Carbohydrates
CPD-17262	(8Z,11Z,14Z,17Z)-3-oxoicosatetraenoyl-CoA	Thioesters
CPD-17263	(3R,8Z,11Z,14Z,17Z)-3-hydroxyicosatetraenoyl-CoA	Thioesters
CPD-17264	(2E,8Z,11Z,14Z,17Z)-icosapentaenoyl-CoA	Thioesters
CPD-17266	3-oxo-icosatetraenoate	Organic-Acids
CPD-17267	3-hydroxy-icosatetraenoate	Organic-Acids
CPD-17271	1-stearoyl-2-palmitoyl-sn-glycerol	Glycerides
CPD-17271	1-stearoyl-2-palmitoyl-sn-glycerol	Glycerolipids
CPD-17272	1-oleoyl-2-palmitoyl-sn-glycerol	Glycerides
CPD-17272	1-oleoyl-2-palmitoyl-sn-glycerol	Glycerolipids
CPD-17273	1-stearoyl-2-palmitoyl-sn-glycerol 3-phosphate	Glycerolipids
CPD-17273	1-stearoyl-2-palmitoyl-sn-glycerol 3-phosphate	Phospholipids
CPD-17274	2-stearoyl-sn-glycerol 3-phosphate	Organic-Acids
CPD-17274	2-stearoyl-sn-glycerol 3-phosphate	Phospholipids
CPD-17275	7-oxolithocholate	Hydroxysteroids
CPD-17276	2-palmitoyl-sn-glycerol 3-phosphate	Organic-Acids
CPD-17276	2-palmitoyl-sn-glycerol 3-phosphate	Phospholipids
CPD-17277	bacillithiol-fosfomycin	Others
CPD-17278	a [glycerolipid]-stearidonate	Organic-Acids
CPD-17279	a [glycerolipid]-dicranin	Organic-Acids
CPD-17280	a [glycerolipid]-((9Z,12Z)-octadecadien-6-ynoate	Organic-Acids
CPD-17281	a [glycerolipid]-(8Z,11Z,14Z,17Z)-icosatetraenoate	Organic-Acids
CPD-17282	a [glycerolipid]-(5Z,8Z,11Z,14Z,17Z)-icosapentaenoate	Organic-Acids
CPD-17283	a [glycerolipid]-di-homo-&gamma;-linolenate	Organic-Acids
CPD-17284	a [glycerolipid]-arachidonate	Organic-Acids
CPD-17285	a [glycerolipid]-(9Z,12E)-octadecadienoate	Organic-Acids
CPD-17286	a [glycerolipid]-dimorphecolate	Organic-Acids
CPD-17287	decan-1-ol	Fatty-Alcohols
CPD-17287	decan-1-ol	Primary-Alcohols
CPD-17288	undecan-1-ol	Fatty-Alcohols
CPD-17288	undecan-1-ol	Primary-Alcohols
CPD-17289	(7Z)-hexadec-7-enoate	Organic-Acids
CPD-17290	(7Z,10Z)-hexadecadienoate	Organic-Acids
CPD-17291	(7Z,10Z,13Z)-hexadeca-7,10,13-trienoate	Organic-Acids
CPD-17292	a [glycerolipid]-(7Z,10Z,13Z)-hexadecatrienoate	Organic-Acids
CPD-17293	a [glycerolipid]-(7Z,10Z)-hexadecadienoate	Organic-Acids
CPD-17294	a [glycerolipid]-(7Z)-hexadecenoate	Organic-Acids
CPD-17295	1-acyl,2-palmitoyl-monogalactosyldiacylglycerol	Glycerolipids
CPD-17295	1-acyl,2-palmitoyl-monogalactosyldiacylglycerol	Glycolipids
CPD-17295	1-acyl,2-palmitoyl-monogalactosyldiacylglycerol	Glycerides
CPD-17295	1-acyl,2-palmitoyl-monogalactosyldiacylglycerol	Carbohydrates
CPD-17295	1-acyl,2-palmitoyl-monogalactosyldiacylglycerol	Organic-Acids
CPD-17296	1-acyl,2-(7Z)-hexadecenoate-monogalactosyldiacylglycerol	Glycerolipids
CPD-17296	1-acyl,2-(7Z)-hexadecenoate-monogalactosyldiacylglycerol	Glycolipids
CPD-17296	1-acyl,2-(7Z)-hexadecenoate-monogalactosyldiacylglycerol	Glycerides
CPD-17296	1-acyl,2-(7Z)-hexadecenoate-monogalactosyldiacylglycerol	Carbohydrates
CPD-17296	1-acyl,2-(7Z)-hexadecenoate-monogalactosyldiacylglycerol	Organic-Acids
CPD-17297	(7Z,10Z)-hexadecadienoate-sn2-monogalactosyldiacylglycerol	Glycerolipids
CPD-17297	(7Z,10Z)-hexadecadienoate-sn2-monogalactosyldiacylglycerol	Glycolipids
CPD-17297	(7Z,10Z)-hexadecadienoate-sn2-monogalactosyldiacylglycerol	Glycerides
CPD-17297	(7Z,10Z)-hexadecadienoate-sn2-monogalactosyldiacylglycerol	Carbohydrates
CPD-17297	(7Z,10Z)-hexadecadienoate-sn2-monogalactosyldiacylglycerol	Organic-Acids
CPD-17298	(7Z,10Z,13Z)-sn2-monogalactosyldiacylglycerol	Glycerolipids
CPD-17298	(7Z,10Z,13Z)-sn2-monogalactosyldiacylglycerol	Glycolipids
CPD-17298	(7Z,10Z,13Z)-sn2-monogalactosyldiacylglycerol	Glycerides
CPD-17298	(7Z,10Z,13Z)-sn2-monogalactosyldiacylglycerol	Carbohydrates
CPD-17298	(7Z,10Z,13Z)-sn2-monogalactosyldiacylglycerol	Organic-Acids
CPD-17299	(3E)-hexadecenoate	Organic-Acids
CPD-173	salicyl alcohol	Others
CPD-17301	1'-hydroxy-1',2'-dihydro-&beta;,&psi;-caroten-4'-one	Terpenoids
CPD-17301	1'-hydroxy-1',2'-dihydro-&beta;,&psi;-caroten-4'-one	Polyisoprenoids
CPD-17302	thiothece-474	Terpenoids
CPD-17302	thiothece-474	Polyisoprenoids
CPD-17304	okenone	Terpenoids
CPD-17304	okenone	Polyisoprenoids
CPD-17307	methoxyspheroidenone	Terpenoids
CPD-17307	methoxyspheroidenone	Polyisoprenoids
CPD-17308	hydroxyspheroidenone	Terpenoids
CPD-17308	hydroxyspheroidenone	Polyisoprenoids
CPD-17309	myxocoxanthin	Terpenoids
CPD-17309	myxocoxanthin	Polyisoprenoids
CPD-17310	(5Z)-icos-5-enoate	Organic-Acids
CPD-17311	okenane	Others
CPD-17312	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA	Thioesters
CPD-17313	sapienoyl-CoA	Thioesters
CPD-17314	1,2-dipalmitoyl-phosphatidyl-N-methylethanolamine	Glycerolipids
CPD-17314	1,2-dipalmitoyl-phosphatidyl-N-methylethanolamine	Phospholipids
CPD-17315	1,2-dipalmitoyl-phosphatidyl-N-dimethylethanolamine	Glycerolipids
CPD-17315	1,2-dipalmitoyl-phosphatidyl-N-dimethylethanolamine	Phospholipids
CPD-17316	3,5-dimethylorsellinate	Organic-Acids
CPD-17316	3,5-dimethylorsellinate	Aromatic-Acid
CPD-17317	5,7-dihydroxy-4,6-dimethylphthalide	Others
CPD-17318	4,6-dihydroxy-2-(hydroxymethyl)-3,5-dimethylbenzoate	Others
CPD-17319	1-stearoyl-2-oleoyl-sn-glycerol 3-phosphate	Glycerolipids
CPD-17319	1-stearoyl-2-oleoyl-sn-glycerol 3-phosphate	Phospholipids
CPD-17320	(11Z,14Z,17Z)-icosa-11,14,17-trienoate	Organic-Acids
CPD-17321	farnesyl-5,7-dihydroxy-4,6-dimethylphthalide	Others
CPD-17322	adrenate	Organic-Acids
CPD-17323	adrenoyl-CoA	Thioesters
CPD-17324	(7Z,10Z,13Z,16Z)-3-oxodocosatetraenoyl-CoA	Thioesters
CPD-17325	epoxyfarnesyl-5,7-dihydroxy-4,6-dimethylphthalide	Others
CPD-17326	(9Z,12Z,15Z,18Z)-tetracosatetraenoate	Organic-Acids
CPD-17328	(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA	Thioesters
CPD-17329	(9Z,12Z,15Z,18Z)-3-oxotetracosatetraenoyl-CoA	Thioesters
CPD-17330	(9Z,12Z,15Z,18Z,21Z)-tetracosa-9,12,15,18,21-pentenoate	Organic-Acids
CPD-17331	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA	Thioesters
CPD-17332	(9Z,12Z,15Z,18Z,21Z)-3-oxotetracosapentaenoyl-CoA	Thioesters
CPD-17333	preandiloid A	Others
CPD-17334	preandiloid B	Others
CPD-17335	preandiloid C	Others
CPD-17336	andiconin	Terpenoids
CPD-17336	andiconin	Polyisoprenoids
CPD-17337	andilesin D	Terpenoids
CPD-17337	andilesin D	Polyisoprenoids
CPD-17338	peramine	ALKALOID
CPD-17339	andilesin A	Terpenoids
CPD-17339	andilesin A	Polyisoprenoids
CPD-17340	acetyl-andilesin A	Terpenoids
CPD-17340	acetyl-andilesin A	Polyisoprenoids
CPD-17341	andilesin B	Terpenoids
CPD-17341	andilesin B	Polyisoprenoids
CPD-17342	andilesin C	Terpenoids
CPD-17342	andilesin C	Polyisoprenoids
CPD-17343	anditomin	Terpenoids
CPD-17343	anditomin	Polyisoprenoids
CPD-17346	(11Z,14Z)-3-oxoicosadienoyl-CoA	Thioesters
CPD-17347	(3R,11Z,14Z)-3-hydroxyicosadienoyl-CoA	Thioesters
CPD-17348	(2E,11Z,14Z)-icosatrienoyl-CoA	Thioesters
CPD-17350	sciadonate	Organic-Acids
CPD-17351	a [glycerolipid]-(11Z,14Z)-icosadienoate	Organic-Acids
CPD-17352	a [glycerolipid]-(11Z,14Z,17Z)-icosatrienoate	Organic-Acids
CPD-17353	a meroterpenoid	Terpenoids
CPD-17353	a meroterpenoid	Polyisoprenoids
CPD-17354	a [glycerolipid](7Z,10Z,13Z,16Z,19Z)-docosapentaenoate	Organic-Acids
CPD-17355	a [glycerolipid]-(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate	Organic-Acids
CPD-17356	6-hydroxy-deoxybrevianamide E	Toxins
CPD-17356	6-hydroxy-deoxybrevianamide E	ALKALOID
CPD-17356	6-hydroxy-deoxybrevianamide E	Organonitrogen-Heterocyclic-Compounds
CPD-17356	6-hydroxy-deoxybrevianamide E	OLIGOPEPTIDES
CPD-17356	6-hydroxy-deoxybrevianamide E	Organonitrogen-Compounds
CPD-17357	notoamide S	Toxins
CPD-17357	notoamide S	ALKALOID
CPD-17357	notoamide S	Organonitrogen-Heterocyclic-Compounds
CPD-17357	notoamide S	OLIGOPEPTIDES
CPD-17357	notoamide S	Organonitrogen-Compounds
CPD-17358	notoamide T	Toxins
CPD-17358	notoamide T	ALKALOID
CPD-17358	notoamide T	Organonitrogen-Heterocyclic-Compounds
CPD-17358	notoamide T	OLIGOPEPTIDES
CPD-17358	notoamide T	Organonitrogen-Compounds
CPD-17359	stephacidin A	Toxins
CPD-17359	stephacidin A	ALKALOID
CPD-17359	stephacidin A	Organonitrogen-Heterocyclic-Compounds
CPD-17359	stephacidin A	OLIGOPEPTIDES
CPD-17359	stephacidin A	Organonitrogen-Compounds
CPD-17360	notoamide E	Toxins
CPD-17360	notoamide E	ALKALOID
CPD-17360	notoamide E	Organonitrogen-Heterocyclic-Compounds
CPD-17360	notoamide E	OLIGOPEPTIDES
CPD-17360	notoamide E	Organonitrogen-Compounds
CPD-17361	notoamide D	Toxins
CPD-17361	notoamide D	ALKALOID
CPD-17361	notoamide D	Organonitrogen-Heterocyclic-Compounds
CPD-17361	notoamide D	OLIGOPEPTIDES
CPD-17361	notoamide D	Organonitrogen-Compounds
CPD-17362	notoamide C	Toxins
CPD-17362	notoamide C	ALKALOID
CPD-17362	notoamide C	Organonitrogen-Heterocyclic-Compounds
CPD-17362	notoamide C	OLIGOPEPTIDES
CPD-17362	notoamide C	Organonitrogen-Compounds
CPD-17363	a [glycerolipid]-adrenate	Organic-Acids
CPD-17364	(4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate	Organic-Acids
CPD-17365	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA	Thioesters
CPD-17366	a [glycerolipid]-(4Z,7Z,10Z,13Z,16Z)-docosapentaenoate	Organic-Acids
CPD-17367	(3R,7Z,10Z,13Z,16Z)-3-hydroxydocosatetraenoyl-CoA	Thioesters
CPD-17368	(2E,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA	Thioesters
CPD-17370	18-hydroxyoleoyl-CoA	Thioesters
CPD-17371	18-hydroxylinoleoyl-CoA	Thioesters
CPD-17372	1-(18-hydroxyoleoyl)-sn-glycrol 3-phosphate	Phospholipids
CPD-17373	1-[18-hydroxyoeoyl]-2-[18-hydroxy-lioleoyl]-sn-glycerol 3-phosphate	Glycerolipids
CPD-17373	1-[18-hydroxyoeoyl]-2-[18-hydroxy-lioleoyl]-sn-glycerol 3-phosphate	Phospholipids
CPD-17374	tri-acyl estolide	Glycerolipids
CPD-17374	tri-acyl estolide	Phospholipids
CPD-17374	tri-acyl estolide	Carboxylic-esters
CPD-17375	1-[18-hydroxyoeoyl]-2-[18-hydroxy-linoleoyl]-sn-glycerol	Glycerides
CPD-17375	1-[18-hydroxyoeoyl]-2-[18-hydroxy-linoleoyl]-sn-glycerol	Glycerolipids
CPD-17376	18-hydroxylinoleoate	Organic-Acids
CPD-17376	18-hydroxylinoleoate	Omega-Hydroxy-Me-Branched-Lipids
CPD-17378	histidyltryptophyldiketopiperazine	Toxins
CPD-17378	histidyltryptophyldiketopiperazine	ALKALOID
CPD-17379	dehydrohistidyltryptophyldiketopiperazine	Toxins
CPD-17379	dehydrohistidyltryptophyldiketopiperazine	ALKALOID
CPD-17380	roquefortine D	Toxins
CPD-17380	roquefortine D	ALKALOID
CPD-17381	roquefortine C	Toxins
CPD-17381	roquefortine C	ALKALOID
CPD-17382	(3R,9Z,12Z,15Z,18Z,21Z)-3-hydroxytetracosapentaenoyl-CoA	Thioesters
CPD-17383	(2E,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA	Thioesters
CPD-17385	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA	Thioesters
CPD-17386	(2E,6Z,9Z,12Z,15Z,18Z,21Z)-tetracosaheptaenoyl-CoA	Thioesters
CPD-17387	(3S,6Z,9Z,12Z,15Z,18Z,21Z)-3-hydroxytetracosahexaenoyl-CoA	Thioesters
CPD-17388	(6Z,9Z,12Z,15Z,18Z,21Z)-3-oxotetracosahexaenoyl-CoA	Thioesters
CPD-17389	glandicoline A	Toxins
CPD-17389	glandicoline A	ALKALOID
CPD-17390	glandicoline B	Toxins
CPD-17390	glandicoline B	ALKALOID
CPD-17391	meleagrin	Toxins
CPD-17391	meleagrin	ALKALOID
CPD-17392	N1-hydroxy-roquefortine C	Toxins
CPD-17392	N1-hydroxy-roquefortine C	ALKALOID
CPD-17393	roquefortine F	Toxins
CPD-17393	roquefortine F	ALKALOID
CPD-17394	neoxaline	Toxins
CPD-17394	neoxaline	ALKALOID
